,league,year,split,date,game,side,position,playername,teamname,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15
8926,LEC,2024,Winter,3/2/2024 16:57,2,Blue,team,,Team BDS,,Draven,Seraphine,Karma,Renata Glasc,Udyr,1912,1,16,14,38,3.0,1.0,0.0,0.0,0.5021,0.9414,68576,2151.9665,,2260.8577,2992.0607,116,3.6402,52,1.6318,32,276,8.6611,63602,42722,1340.6485,,60833,0.169547,,924.0,198,,,35.2092,16565.0,18002.0,330.0,-642.0,-631.0,8.0,3.0,6.0,5.0,25325.0,29134.0,532.0,-3.0,-280.0,12.0,4.0,6.0,5.0
8927,LEC,2024,Winter,3/2/2024 16:57,2,Red,team,,Team Heretics,,Azir,Ashe,Xin Zhao,Darius,Olaf,1912,0,14,16,36,0.0,0.0,0.0,0.0,0.4393,0.9414,50926,1598.0962,,2943.1067,2900.6799,116,3.6402,52,1.6318,41,266,8.3473,55299,34419,1080.0941,,51325,-0.169547,,873.0,170,,,32.7301,17207.0,18633.0,322.0,642.0,631.0,-8.0,5.0,9.0,3.0,25328.0,29414.0,520.0,3.0,280.0,-12.0,5.0,9.0,4.0
8928,CBLOL,2024,Split 1,3/2/2024 17:06,1,Blue,top,Robo,LOUD,Jax,Rumble,Akali,Corki,Poppy,Ashe,1675,1,6,2,6,1.0,0.0,0.0,0.0,0.5373,0.7881,25612,917.4448,0.411094,881.0149,771.4388,13,0.4657,4,0.1433,3,27,0.9672,12936,9243,331.0925,0.260532,12408,,224.0,214.0,10,,,8.0239,3600.0,4828.0,88.0,393.0,178.0,8.0,0.0,0.0,0.0,5653.0,7383.0,135.0,-95.0,-600.0,4.0,0.0,0.0,1.0
8929,CBLOL,2024,Split 1,3/2/2024 17:06,1,Blue,jng,Croc,LOUD,Sejuani,Rumble,Akali,Corki,Poppy,Ashe,1675,1,0,2,10,0.0,0.0,0.0,0.0,0.5373,0.7881,5954,213.2776,0.0955668,831.6896,947.6776,9,0.3224,6,0.2149,8,31,1.1104,8579,4886,175.0209,0.137727,7900,,127.0,14.0,113,,,4.5493,2900.0,3253.0,61.0,80.0,562.0,7.0,0.0,0.0,0.0,3962.0,4362.0,79.0,-504.0,-943.0,-7.0,0.0,0.0,1.0
8930,CBLOL,2024,Split 1,3/2/2024 17:06,1,Blue,mid,tinowns,LOUD,Azir,Rumble,Akali,Corki,Poppy,Ashe,1675,1,2,1,7,0.0,0.0,0.0,0.0,0.5373,0.7881,15078,540.1075,0.242015,471.6537,305.0507,15,0.5373,6,0.2149,7,39,1.397,11781,8088,289.7194,0.227977,10875,,258.0,224.0,34,,,9.2418,3141.0,4723.0,81.0,-36.0,-40.0,-4.0,0.0,0.0,0.0,4616.0,7034.0,120.0,-874.0,-639.0,-12.0,0.0,0.0,1.0
8931,CBLOL,2024,Split 1,3/2/2024 17:06,1,Blue,bot,Route,LOUD,Kalista,Rumble,Akali,Corki,Poppy,Ashe,1675,1,5,1,2,1.0,0.0,0.0,0.0,0.5373,0.7881,11227,402.1612,0.180203,191.7493,232.9075,15,0.5373,6,0.2149,9,29,1.0388,12926,9233,330.7343,0.26025,11775,,243.0,231.0,12,,,8.7045,3095.0,2925.0,81.0,-17.0,-328.0,1.0,0.0,0.0,0.0,4826.0,5070.0,130.0,-121.0,-784.0,-2.0,0.0,0.0,1.0
8932,CBLOL,2024,Split 1,3/2/2024 17:06,1,Blue,sup,RedBert,LOUD,Rell,Rumble,Akali,Corki,Poppy,Ashe,1675,1,2,1,10,1.0,0.0,0.0,0.0,0.5373,0.7881,4431,158.7224,0.0711213,361.3254,547.0209,41,1.4687,7,0.2507,13,89,3.1881,7720,4027,144.2507,0.113515,6775,,31.0,31.0,0,,,1.1104,2128.0,2590.0,17.0,61.0,82.0,0.0,0.0,0.0,0.0,3490.0,3610.0,27.0,41.0,87.0,3.0,0.0,0.0,0.0
8933,CBLOL,2024,Split 1,3/2/2024 17:06,1,Red,top,Kiari,Fluxo,K'Sante,Karma,Nocturne,Lucian,Olaf,Renata Glasc,1675,0,2,3,3,1.0,0.0,0.0,0.0,0.2507,0.7881,16149,578.4716,0.333265,817.5761,1240.191,12,0.4299,4,0.1433,4,25,0.8955,9964,6271,224.6328,0.2439,9350,,213.0,208.0,5,,,7.6299,3207.0,4650.0,80.0,-393.0,-178.0,-8.0,0.0,0.0,0.0,5748.0,7983.0,131.0,95.0,600.0,-4.0,2.0,1.0,0.0
8934,CBLOL,2024,Split 1,3/2/2024 17:06,1,Red,jng,Sting,Fluxo,Vi,Karma,Nocturne,Lucian,Olaf,Renata Glasc,1675,0,1,2,4,0.0,0.0,0.0,0.0,0.2507,0.7881,7735,277.0746,0.159626,840.8597,929.8746,6,0.2149,7,0.2507,4,29,1.0388,8174,4481,160.5134,0.174285,7700,,142.0,16.0,126,,,5.0866,2820.0,2691.0,54.0,-80.0,-562.0,-7.0,0.0,0.0,0.0,4466.0,5305.0,86.0,504.0,943.0,7.0,0.0,2.0,0.0
8935,CBLOL,2024,Split 1,3/2/2024 17:06,1,Red,mid,Fuuu,Fluxo,Orianna,Karma,Nocturne,Lucian,Olaf,Renata Glasc,1675,0,3,4,1,0.0,0.0,0.0,0.0,0.2507,0.7881,10408,372.8239,0.214788,507.6537,298.2448,9,0.3224,1,0.0358,4,22,0.7881,10009,6316,226.2448,0.24565,9500,,230.0,230.0,0,,,8.2388,3177.0,4763.0,85.0,36.0,40.0,4.0,0.0,0.0,0.0,5490.0,7673.0,132.0,874.0,639.0,12.0,2.0,0.0,0.0
8936,CBLOL,2024,Split 1,3/2/2024 17:06,1,Red,bot,kojima,Fluxo,Varus,Karma,Nocturne,Lucian,Olaf,Renata Glasc,1675,0,1,3,1,0.0,0.0,0.0,0.0,0.2507,0.7881,9725,348.3582,0.200693,366.5194,247.2358,8,0.2866,8,0.2866,3,24,0.8597,9826,6133,219.6896,0.238533,9825,,245.0,241.0,4,,,8.7761,3112.0,3253.0,80.0,17.0,328.0,-1.0,0.0,0.0,0.0,4947.0,5854.0,132.0,121.0,784.0,2.0,0.0,1.0,0.0
8937,CBLOL,2024,Split 1,3/2/2024 17:06,1,Red,sup,scamber,Fluxo,Nautilus,Karma,Nocturne,Lucian,Olaf,Renata Glasc,1675,0,0,3,4,0.0,0.0,0.0,0.0,0.2507,0.7881,4440,159.0448,0.0916276,382.1731,499.9881,51,1.8269,12,0.4299,20,98,3.5104,6203,2510,89.9104,0.0976316,5700,,36.0,36.0,0,,,1.2896,2067.0,2508.0,17.0,-61.0,-82.0,0.0,0.0,0.0,0.0,3449.0,3523.0,24.0,-41.0,-87.0,-3.0,0.0,2.0,0.0
8938,CBLOL,2024,Split 1,3/2/2024 17:06,1,Blue,team,,LOUD,,Rumble,Akali,Corki,Poppy,Ashe,1675,1,15,7,35,3.0,0.0,0.0,0.0,0.5373,0.7881,62302,2231.7134,,2737.4328,2804.0955,93,3.3313,29,1.0388,40,215,7.7015,53942,35479,1270.8896,,49733,0.166826,,714.0,169,,,31.6299,14864.0,18319.0,328.0,481.0,454.0,12.0,0.0,0.0,0.0,22547.0,27459.0,491.0,-1553.0,-2879.0,-14.0,0.0,0.0,4.0
8939,CBLOL,2024,Split 1,3/2/2024 17:06,1,Red,team,,Fluxo,,Karma,Nocturne,Lucian,Olaf,Renata Glasc,1675,0,7,15,13,1.0,0.0,0.0,0.0,0.2507,0.7881,48457,1735.7731,,2914.7821,3215.5343,86,3.0806,32,1.1463,35,198,7.0925,44176,25713,921.0627,,42075,-0.166826,,731.0,135,,,31.0209,14383.0,17865.0,316.0,-481.0,-454.0,-12.0,0.0,0.0,0.0,24100.0,30338.0,505.0,1553.0,2879.0,14.0,4.0,6.0,0.0
8940,LEC,2024,Winter,3/2/2024 17:54,1,Blue,top,BrokenBlade,G2 Esports,Yasuo,Rumble,Blitzcrank,LeBlanc,Neeko,Alistar,1928,1,5,1,3,1.0,0.0,0.0,0.0,0.6535,0.9025,14021,436.3382,0.172271,630.8091,759.8651,18,0.5602,8,0.249,9,43,1.3382,14969,10760,334.8548,0.251771,13940,,293.0,287.0,6,,,9.1183,3266.0,4866.0,88.0,172.0,83.0,10.0,0.0,0.0,0.0,5112.0,7756.0,142.0,-135.0,-73.0,13.0,0.0,0.0,0.0
8941,LEC,2024,Winter,3/2/2024 17:54,1,Blue,jng,Yike,G2 Esports,Rell,Rumble,Blitzcrank,LeBlanc,Neeko,Alistar,1928,1,0,4,16,0.0,0.0,0.0,0.0,0.6535,0.9025,6973,217.0021,0.085675,698.7137,1549.0145,9,0.2801,9,0.2801,5,41,1.2759,10494,6285,195.5913,0.147064,8575,,178.0,10.0,168,,,5.5394,2934.0,3032.0,61.0,-677.0,-704.0,-12.0,0.0,1.0,2.0,4514.0,4983.0,92.0,-875.0,-1157.0,-25.0,0.0,2.0,3.0
8942,LEC,2024,Winter,3/2/2024 17:54,1,Blue,mid,Caps,G2 Esports,Hwei,Rumble,Blitzcrank,LeBlanc,Neeko,Alistar,1928,1,10,0,9,0.0,0.0,0.0,0.0,0.6535,0.9025,27956,870.0,0.343486,504.9585,307.5934,10,0.3112,8,0.249,3,34,1.0581,15079,10870,338.278,0.254345,12775,,276.0,264.0,12,,,8.5892,3565.0,5116.0,86.0,-439.0,262.0,-2.0,1.0,0.0,0.0,5628.0,8168.0,140.0,-250.0,302.0,-3.0,2.0,0.0,0.0
8943,LEC,2024,Winter,3/2/2024 17:54,1,Blue,bot,Hans Sama,G2 Esports,Senna,Rumble,Blitzcrank,LeBlanc,Neeko,Alistar,1928,1,6,0,14,1.0,0.0,0.0,0.0,0.6535,0.9025,22999,715.7365,0.282581,494.5021,329.222,10,0.3112,5,0.1556,3,29,0.9025,14619,10410,323.9627,0.243581,10725,,226.0,218.0,8,,,7.0332,3587.0,3359.0,88.0,466.0,68.0,6.0,0.0,1.0,0.0,5511.0,5661.0,142.0,481.0,37.0,0.0,0.0,1.0,0.0
8944,LEC,2024,Winter,3/2/2024 17:54,1,Blue,sup,Mikyx,G2 Esports,Maokai,Rumble,Blitzcrank,LeBlanc,Neeko,Alistar,1928,1,0,3,12,0.0,0.0,0.0,0.0,0.6535,0.9025,9440,293.7759,0.115986,658.5996,717.7593,54,1.6805,18,0.5602,11,120,3.7344,8621,4412,137.3029,0.103239,6925,,42.0,41.0,1,,,1.3071,2559.0,2682.0,17.0,-214.0,-8.0,6.0,0.0,1.0,1.0,3800.0,3865.0,27.0,-30.0,-43.0,8.0,0.0,2.0,1.0
8945,LEC,2024,Winter,3/2/2024 17:54,1,Red,top,Odoamne,GiantX,Gnar,Kalista,K'Sante,Karma,Vi,Nautilus,1928,0,1,4,2,0.0,0.0,0.0,0.0,0.249,0.9025,10371,322.749,0.15111,751.3382,549.8963,15,0.4668,9,0.2801,5,46,1.4315,11448,7239,225.2801,0.231802,10433,,288.0,276.0,12,,,8.9627,3094.0,4783.0,78.0,-172.0,-83.0,-10.0,0.0,0.0,0.0,5247.0,7829.0,129.0,135.0,73.0,-13.0,1.0,0.0,0.0
8946,LEC,2024,Winter,3/2/2024 17:54,1,Red,jng,Peach,GiantX,Xin Zhao,Kalista,K'Sante,Karma,Vi,Nautilus,1928,0,1,6,7,0.0,0.0,0.0,0.0,0.249,0.9025,11683,363.5788,0.170227,1189.2635,1120.0207,8,0.249,21,0.6535,7,60,1.8672,10810,6601,205.4253,0.211374,10425,,186.0,26.0,160,,,5.7884,3611.0,3736.0,73.0,677.0,704.0,12.0,0.0,3.0,0.0,5389.0,6140.0,117.0,875.0,1157.0,25.0,0.0,4.0,0.0
8947,LEC,2024,Winter,3/2/2024 17:54,1,Red,mid,Jackies,GiantX,Ahri,Kalista,K'Sante,Karma,Vi,Nautilus,1928,0,3,4,4,0.0,0.0,0.0,0.0,0.249,0.9025,15282,475.5809,0.222666,572.0851,253.0083,9,0.2801,10,0.3112,7,38,1.1826,11602,7393,230.0726,0.236733,10725,,256.0,256.0,0,,,7.9668,4004.0,4854.0,88.0,439.0,-262.0,2.0,2.0,1.0,0.0,5878.0,7866.0,143.0,250.0,-302.0,3.0,2.0,1.0,0.0
8948,LEC,2024,Winter,3/2/2024 17:54,1,Red,bot,Patrik,GiantX,Ezreal,Kalista,K'Sante,Karma,Vi,Nautilus,1928,0,2,4,2,0.0,0.0,0.0,0.0,0.249,0.9025,23590,734.1286,0.343717,673.8174,325.1141,13,0.4046,7,0.2178,3,29,0.9025,11349,7140,222.1992,0.228632,11475,,263.0,241.0,22,,,8.1846,3121.0,3291.0,82.0,-466.0,-68.0,-6.0,0.0,0.0,0.0,5030.0,5624.0,142.0,-481.0,-37.0,0.0,0.0,0.0,0.0
8949,LEC,2024,Winter,3/2/2024 17:54,1,Red,sup,IgNar,GiantX,Yuumi,Kalista,K'Sante,Karma,Vi,Nautilus,1928,0,1,3,5,0.0,0.0,0.0,0.0,0.249,0.9025,7706,239.8133,0.11228,190.5498,64.4502,53,1.6494,3,0.0934,17,94,2.9253,7065,2856,88.8797,0.0914583,6525,,20.0,20.0,0,,,0.6224,2773.0,2690.0,11.0,214.0,8.0,-6.0,1.0,1.0,1.0,3830.0,3908.0,19.0,30.0,43.0,-8.0,1.0,1.0,2.0
8950,LEC,2024,Winter,3/2/2024 17:54,1,Blue,team,,G2 Esports,,Rumble,Blitzcrank,LeBlanc,Neeko,Alistar,1928,1,21,8,54,2.0,0.0,0.0,0.0,0.6535,0.9025,81389,2532.8527,,2987.583,3663.4544,101,3.1432,48,1.4938,31,267,8.3091,63782,42738,1330.0207,,52940,0.0654877,,820.0,195,,,31.5871,15911.0,19055.0,340.0,-692.0,-299.0,8.0,1.0,3.0,3.0,24565.0,30433.0,543.0,-809.0,-934.0,-7.0,2.0,5.0,4.0
8951,LEC,2024,Winter,3/2/2024 17:54,1,Red,team,,GiantX,,Kalista,K'Sante,Karma,Vi,Nautilus,1928,0,8,21,20,0.0,0.0,0.0,0.0,0.249,0.9025,68632,2135.8506,,3377.0539,2312.4896,98,3.0498,50,1.556,39,267,8.3091,52274,31230,971.888,,49583,-0.0654877,,819.0,194,,,31.5249,16603.0,19354.0,332.0,692.0,299.0,-8.0,3.0,5.0,1.0,25374.0,31367.0,550.0,809.0,934.0,7.0,4.0,6.0,2.0
8952,CBLOL,2024,Split 1,3/2/2024 18:00,1,Blue,top,Wizer,paiN Gaming,K'Sante,Vi,Varus,Ashe,Xin Zhao,Orianna,2403,1,1,2,9,0.0,0.0,0.0,0.0,0.4744,0.7491,14012,349.8627,0.144995,546.8414,959.3508,12,0.2996,7,0.1748,7,42,1.0487,15241,10063,251.2609,0.182977,13575,,322.0,316.0,6,,,8.04,3252.0,4842.0,87.0,53.0,-165.0,2.0,0.0,0.0,0.0,5155.0,7863.0,147.0,63.0,-317.0,3.0,0.0,0.0,0.0
8953,CBLOL,2024,Split 1,3/2/2024 18:00,1,Blue,jng,CarioK,paiN Gaming,Rell,Vi,Varus,Ashe,Xin Zhao,Orianna,2403,1,0,3,18,0.0,0.0,0.0,0.0,0.4744,0.7491,9127,227.8901,0.0944453,608.5393,1508.2896,17,0.4245,22,0.5493,14,82,2.0474,13334,8156,203.6454,0.148303,12250,,215.0,36.0,179,,,5.3683,2965.0,2940.0,58.0,-123.0,-52.0,-1.0,0.0,1.0,1.0,4599.0,4878.0,87.0,-42.0,-678.0,-15.0,0.0,4.0,1.0
8954,CBLOL,2024,Split 1,3/2/2024 18:00,1,Blue,mid,dyNquedo,paiN Gaming,Azir,Vi,Varus,Ashe,Xin Zhao,Orianna,2403,1,5,0,4,1.0,0.0,0.0,0.0,0.4744,0.7491,23782,593.8077,0.246094,378.8015,345.3184,14,0.3496,17,0.4245,11,62,1.5481,19345,14167,353.7328,0.257599,17025,,416.0,400.0,16,,,10.387,3320.0,5020.0,91.0,55.0,213.0,6.0,0.0,0.0,0.0,5383.0,8295.0,155.0,214.0,343.0,8.0,0.0,0.0,0.0
8955,CBLOL,2024,Split 1,3/2/2024 18:00,1,Blue,bot,TitaN,paiN Gaming,Lucian,Vi,Varus,Ashe,Xin Zhao,Orianna,2403,1,13,5,2,3.0,3.0,0.0,0.0,0.4744,0.7491,41187,1028.3895,0.426199,637.3034,382.7965,21,0.5243,16,0.3995,6,67,1.6729,22096,16918,422.422,0.30762,19080,,400.0,371.0,29,,,9.9875,3748.0,3382.0,78.0,-52.0,451.0,3.0,1.0,0.0,2.0,6863.0,5751.0,138.0,1583.0,1066.0,21.0,4.0,0.0,2.0
8956,CBLOL,2024,Split 1,3/2/2024 18:00,1,Blue,sup,Kuri,paiN Gaming,Nami,Vi,Varus,Ashe,Xin Zhao,Orianna,2403,1,0,1,17,0.0,0.0,0.0,0.0,0.4744,0.7491,8530,212.9838,0.0882676,280.5243,121.9226,72,1.7978,23,0.5743,18,159,3.97,10870,5692,142.1223,0.103501,8700,,52.0,52.0,0,,,1.2984,2540.0,2675.0,22.0,-238.0,230.0,6.0,0.0,1.0,0.0,3876.0,4514.0,29.0,-105.0,832.0,1.0,0.0,4.0,0.0
8957,CBLOL,2024,Split 1,3/2/2024 18:00,1,Red,top,SuperCleber,Los Grandes,Aatrox,Milio,Karma,Nocturne,Corki,Maokai,2403,0,2,4,1,0.0,0.0,0.0,0.0,0.2747,0.7491,13594,339.4257,0.208587,666.5169,669.4382,21,0.5243,2,0.0499,10,36,0.8989,14549,9371,233.9825,0.238921,14450,,344.0,304.0,40,,,8.5893,3199.0,5007.0,85.0,-53.0,165.0,-2.0,0.0,0.0,0.0,5092.0,8180.0,144.0,-63.0,317.0,-3.0,0.0,0.0,0.0
8958,CBLOL,2024,Split 1,3/2/2024 18:00,1,Red,jng,Seize,Los Grandes,Sejuani,Milio,Karma,Nocturne,Corki,Maokai,2403,0,1,5,5,0.0,0.0,0.0,0.0,0.2747,0.7491,7627,190.437,0.117029,936.6542,1757.7528,8,0.1998,15,0.3745,10,52,1.2984,10612,5434,135.6804,0.138547,12340,,191.0,36.0,155,,,4.769,3088.0,2992.0,59.0,123.0,52.0,1.0,0.0,2.0,0.0,4641.0,5556.0,102.0,42.0,678.0,15.0,0.0,2.0,1.0
8959,CBLOL,2024,Split 1,3/2/2024 18:00,1,Red,mid,Envy,Los Grandes,Hwei,Milio,Karma,Nocturne,Corki,Maokai,2403,0,3,2,4,0.0,0.0,0.0,0.0,0.2747,0.7491,26334,657.5281,0.404069,463.995,278.7765,18,0.4494,5,0.1248,8,40,0.9988,16426,11248,280.8489,0.286775,15350,,394.0,394.0,0,,,9.8377,3265.0,4807.0,85.0,-55.0,-213.0,-6.0,0.0,0.0,0.0,5169.0,7952.0,147.0,-214.0,-343.0,-8.0,0.0,0.0,0.0
8960,CBLOL,2024,Split 1,3/2/2024 18:00,1,Red,bot,Celo,Los Grandes,Kalista,Milio,Karma,Nocturne,Corki,Maokai,2403,0,4,5,4,0.0,0.0,0.0,0.0,0.2747,0.7491,13088,326.7915,0.200822,629.9126,305.4432,16,0.3995,16,0.3995,5,66,1.6479,14847,9669,241.4232,0.246518,14525,,315.0,288.0,27,,,7.8652,3800.0,2931.0,75.0,52.0,-451.0,-3.0,2.0,1.0,1.0,5280.0,4685.0,117.0,-1583.0,-1066.0,-21.0,2.0,1.0,2.0
8961,CBLOL,2024,Split 1,3/2/2024 18:00,1,Red,sup,kabbie,Los Grandes,Nautilus,Milio,Karma,Nocturne,Corki,Maokai,2403,0,1,4,6,0.0,0.0,0.0,0.0,0.2747,0.7491,4529,113.0836,0.069493,467.4407,645.2934,97,2.422,12,0.2996,28,150,3.7453,8678,3500,87.3908,0.0892396,7875,,38.0,38.0,0,,,0.9488,2778.0,2445.0,16.0,238.0,-230.0,-6.0,1.0,2.0,1.0,3981.0,3682.0,28.0,105.0,-832.0,-1.0,1.0,2.0,2.0
8962,CBLOL,2024,Split 1,3/2/2024 18:00,1,Blue,team,,paiN Gaming,,Vi,Varus,Ashe,Xin Zhao,Orianna,2403,1,19,11,50,4.0,3.0,0.0,0.0,0.4744,0.7491,96638,2412.9338,,2452.01,3317.6779,136,3.3958,85,2.1223,56,412,10.2871,80886,54997,1373.2085,,70630,0.0901088,,1175.0,230,,,35.0811,15825.0,18859.0,336.0,-305.0,677.0,16.0,1.0,2.0,3.0,25876.0,31301.0,556.0,1713.0,1246.0,18.0,4.0,8.0,3.0
8963,CBLOL,2024,Split 1,3/2/2024 18:00,1,Red,team,,Los Grandes,,Milio,Karma,Nocturne,Corki,Maokai,2403,0,11,20,20,0.0,0.0,0.0,0.0,0.2747,0.7491,65172,1627.2659,,3164.5194,3656.7041,160,3.995,50,1.2484,61,344,8.5893,65112,39223,979.3508,,64540,-0.0901088,,1060.0,222,,,32.01,16130.0,18182.0,320.0,305.0,-677.0,-16.0,3.0,5.0,2.0,24163.0,30055.0,538.0,-1713.0,-1246.0,-18.0,3.0,5.0,5.0
8964,LEC,2024,Winter,3/2/2024 18:47,2,Blue,top,BrokenBlade,G2 Esports,Zac,Rumble,Blitzcrank,Gnar,Orianna,LeBlanc,1350,1,2,0,9,0.0,0.0,0.0,0.0,0.9333,1.0222,18504,822.4,0.252752,1373.2889,1286.6222,9,0.4,2,0.0889,2,19,0.8444,9676,6646,295.3778,0.190403,8900,,208.0,204.0,4,,,9.2444,4010.0,5139.0,94.0,1036.0,422.0,20.0,1.0,0.0,0.0,6174.0,8622.0,145.0,1600.0,1488.0,26.0,1.0,4.0,0.0
8965,LEC,2024,Winter,3/2/2024 18:47,2,Blue,jng,Yike,G2 Esports,Vi,Rumble,Blitzcrank,Gnar,Orianna,LeBlanc,1350,1,7,0,11,1.0,0.0,0.0,0.0,0.9333,1.0222,11393,506.3556,0.155621,752.4444,1134.9333,5,0.2222,4,0.1778,4,25,1.1111,10882,7852,348.9778,0.224952,8800,,176.0,18.0,158,,,7.8222,3991.0,4109.0,82.0,654.0,431.0,6.0,1.0,2.0,0.0,7398.0,6978.0,122.0,2771.0,1609.0,21.0,6.0,4.0,0.0
8966,LEC,2024,Winter,3/2/2024 18:47,2,Blue,mid,Caps,G2 Esports,Azir,Rumble,Blitzcrank,Gnar,Orianna,LeBlanc,1350,1,5,1,5,0.0,0.0,0.0,0.0,0.9333,1.0222,23079,1025.7333,0.315244,536.6667,406.9778,4,0.1778,4,0.1778,2,21,0.9333,10770,7740,344.0,0.221743,9250,,216.0,199.0,17,,,9.6,3747.0,5373.0,97.0,587.0,299.0,19.0,1.0,0.0,0.0,6465.0,8061.0,150.0,1612.0,240.0,45.0,1.0,0.0,1.0
8967,LEC,2024,Winter,3/2/2024 18:47,2,Blue,bot,Hans Sama,G2 Esports,Senna,Rumble,Blitzcrank,Gnar,Orianna,LeBlanc,1350,1,5,0,12,1.0,0.0,0.0,0.0,0.9333,1.0222,12792,568.5333,0.17473,316.3556,166.9778,10,0.4444,4,0.1778,3,28,1.2444,11305,8275,367.7778,0.23707,9825,,170.0,170.0,0,,,7.5556,3383.0,3232.0,80.0,108.0,358.0,-5.0,0.0,2.0,0.0,6643.0,6137.0,127.0,1551.0,460.0,-12.0,1.0,7.0,0.0
8968,LEC,2024,Winter,3/2/2024 18:47,2,Blue,sup,Mikyx,G2 Esports,Maokai,Rumble,Blitzcrank,Gnar,Orianna,LeBlanc,1350,1,2,1,14,0.0,0.0,0.0,0.0,0.9333,1.0222,7442,330.7556,0.101653,572.5333,467.0667,29,1.2889,13,0.5778,8,77,3.4222,7422,4392,195.2,0.125831,6200,,47.0,47.0,0,,,2.0889,2737.0,2958.0,22.0,140.0,353.0,9.0,1.0,1.0,1.0,4782.0,4524.0,36.0,1090.0,1025.0,22.0,2.0,5.0,1.0
8969,LEC,2024,Winter,3/2/2024 18:47,2,Red,top,Odoamne,GiantX,Aatrox,Kalista,Hwei,Karma,Gwen,Kled,1350,0,0,3,0,0.0,0.0,0.0,0.0,0.0889,1.0222,20013,889.4667,0.382132,1104.4889,674.0444,9,0.4,4,0.1778,4,19,0.8444,6908,3878,172.3556,0.226476,6700,,176.0,172.0,4,,,7.8222,2974.0,4717.0,74.0,-1036.0,-422.0,-20.0,0.0,0.0,1.0,4574.0,7134.0,119.0,-1600.0,-1488.0,-26.0,0.0,0.0,2.0
8970,LEC,2024,Winter,3/2/2024 18:47,2,Red,jng,Peach,GiantX,Xin Zhao,Kalista,Hwei,Karma,Gwen,Kled,1350,0,0,6,1,0.0,0.0,0.0,0.0,0.0889,1.0222,4526,201.1556,0.0864202,1369.3778,742.3556,5,0.2222,4,0.1778,4,18,0.8,6373,3343,148.5778,0.195235,5650,,141.0,22.0,119,,,6.2667,3337.0,3678.0,76.0,-654.0,-431.0,-6.0,0.0,1.0,1.0,4627.0,5369.0,101.0,-2771.0,-1609.0,-21.0,0.0,1.0,3.0
8971,LEC,2024,Winter,3/2/2024 18:47,2,Red,mid,Jackies,GiantX,Sylas,Kalista,Hwei,Karma,Gwen,Kled,1350,0,1,5,0,0.0,0.0,0.0,0.0,0.0889,1.0222,8516,378.4889,0.162606,1132.4,550.4444,9,0.4,1,0.0444,4,14,0.6222,6618,3588,159.4667,0.209542,6150,,139.0,139.0,0,,,6.1778,3160.0,5074.0,78.0,-587.0,-299.0,-19.0,0.0,0.0,1.0,4853.0,7821.0,105.0,-1612.0,-240.0,-45.0,1.0,0.0,2.0
8972,LEC,2024,Winter,3/2/2024 18:47,2,Red,bot,Patrik,GiantX,Ezreal,Kalista,Hwei,Karma,Gwen,Kled,1350,0,0,4,1,0.0,0.0,0.0,0.0,0.0889,1.0222,13138,583.9111,0.250859,442.8889,198.9778,8,0.3556,2,0.0889,1,17,0.7556,7464,4434,197.0667,0.258943,6725,,203.0,200.0,3,,,9.0222,3275.0,2874.0,85.0,-108.0,-358.0,5.0,0.0,1.0,1.0,5092.0,5677.0,139.0,-1551.0,-460.0,12.0,0.0,1.0,2.0
8973,LEC,2024,Winter,3/2/2024 18:47,2,Red,sup,IgNar,GiantX,Yuumi,Kalista,Hwei,Karma,Gwen,Kled,1350,0,1,3,0,0.0,0.0,0.0,0.0,0.0889,1.0222,6179,274.6222,0.117983,214.3111,58.7111,26,1.1556,4,0.1778,7,46,2.0444,4910,1880,83.5556,0.109804,4825,,16.0,16.0,0,,,0.7111,2597.0,2605.0,13.0,-140.0,-353.0,-9.0,1.0,0.0,0.0,3692.0,3499.0,14.0,-1090.0,-1025.0,-22.0,1.0,0.0,2.0
8974,LEC,2024,Winter,3/2/2024 18:47,2,Blue,team,,G2 Esports,,Rumble,Blitzcrank,Gnar,Orianna,LeBlanc,1350,1,21,2,51,2.0,0.0,0.0,0.0,0.9333,1.0222,73210,3253.7778,,3551.2889,3462.5778,57,2.5333,27,1.2,19,170,7.5556,50055,34907,1551.4222,,42975,0.353988,,638.0,179,,,36.3111,17868.0,20811.0,375.0,2525.0,1863.0,49.0,4.0,5.0,1.0,31462.0,34322.0,580.0,8624.0,4822.0,102.0,11.0,20.0,2.0
